Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price,net2g,net3g,net4g,net5g,speed,year,status,dimensions,weight,build,sim,displaytype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,internalmemory,memoryother,cam1modules,cam1features,cam1video,cam2modules,cam2video,wlan,bluetooth,gps,nfc,radio,usb,sensors,batdescription1,colors,models,price,,,,,
https://www.gsmarena.com/vivo_s12_pro-11283.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s12-pro.jpg,vivo S12 Pro,"Released 2021, December 30","171g, 7.4mm thickness","Android 11, Origin OS Ocean","128GB/256GB storage, no card slot","6.56""",1080x2400 pixels,8/12 GB RAM,4300 mAh Li-Po,"108 MP, f/1.9, 26mm (wide), 1/1.52"", PDAF","40,290",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 28, 34, 38, 39, 40, 41","1, 3, 5, 8, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, December 22","Available. Released 2021, December 30",159.5 x 73.3 x 7.4 mm (6.28 x 2.89 x 0.29 in),171 g (6.03 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 90Hz, HDR10+, 1300 nits (peak)","6.56 inches, 103.9 cm(~88.9% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~401 ppi density)","Android 11, Origin OS Ocean",Mediatek MT6893 Dimensity 1200 (6 nm),Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"108 MP, f/1.9, 26mm (wide), 1/1.52"", PDAF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","50 MP, f/2.0, (wide), AF","Dual-LED flash, HDR","4K@30fps, 1080p@30fps",24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS",Yes,No,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4300 mAh, non-removable","Black, Blue, Yellow",V2163A,About 430 EUR,,,
https://www.gsmarena.com/vivo_s12-11272.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s12.jpg,vivo S12,"Released 2021, December 30","179g or 181g, 7.4mm thickness","Android 11, Origin OS Ocean","128GB/256GB storage, no card slot","6.44""",1080x2400 pixels,8/12 GB RAM,4200 mAh Li-Po,"108 MP, f/1.9, 26mm (wide), 1/1.52"", PDAF","33,190",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","1, 3, 5, 8, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, December 22","Available. Released 2021, December 30",157.2 x 72.4 x 7.4 or 7.6 mm,179 g or 181 g (6.31 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 90Hz, HDR10+","6.44 inches, 100.1 cm(~88.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Origin OS Ocean",Mediatek MT6891Z Dimensity 1100 (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"108 MP, f/1.9, 26mm (wide), 1/1.52"", PDAF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","44 MP, f/2.0, (wide), AF","Dual-LED flash, HDR","4K@30fps, 1080p@30fps",24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS",Yes,No,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4200 mAh, non-removable","Black, Blue, Yellow",V2162A,About 390 EUR,,,
https://www.gsmarena.com/vivo_y33s-11067.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y33s.jpg,vivo Y33s,"Released 2021, August 24","182g, 8mm thickness","Android 11, Funtouch 11.1","64GB/128GB storage, microSDXC","6.58""",1080x2408 pixels,4/8 GB RAM,5000 mAh Li-Po,"50 MP, f/1.8, (wide), PDAF","15,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",,"2021, August 24","Available. Released 2021, August 24",164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in),182 g (6.42 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.58 inches, 104.3 cm(~83.4% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 8GB RAM",,"50 MP, f/1.8, (wide), PDAF",LED flash,1080p@30fps,"16 MP, f/2.0, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Mirror Black, Midday Dream",V2109,,,,,,
https://www.gsmarena.com/vivo_y21-11063.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y21-.jpg,vivo Y21,"Released 2021, August 20","182g, 8mm thickness","Android 11, Funtouch 11.1","64GB/128GB storage, microSDXC","6.51""",720x1600 pixels,4 GB RAM,5000 mAh Li-Po,"13 MP, f/2.2, (wide), PDAF","12,487",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",,"2021, August 20","Available. Released 2021, August 20",164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in),182 g (6.42 oz),"Glass front, plastic frame, plastic back","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.51 inches, 102.3 cm(~81.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6765 Helio P35 (12nm),Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",,"13 MP, f/2.2, (wide), PDAF",LED flash,1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Diamond Glow, Midnight Blue",V2111,,,,,,
https://www.gsmarena.com/vivo_iqoo_8_pro-11057.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-8-pro--.jpg,vivo iQOO 8 Pro,"Released 2021, August 26","205g, 9.2mm thickness","Android 11, OriginOS 1.0","256GB/512GB storage, no card slot","6.78""",1440x3200 pixels,8/12 GB RAM,4500 mAh Li-Po,"50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, PDAF, gimbal OIS","57,290",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","1, 3, 5, 8, 28, 38, 41, 77, 78, 79 SA/NSA","HSPA, LTE-A, 5G","2021, August 17","Available. Released 2021, August 26",165 x 75.2 x 9.2 mm (6.50 x 2.96 x 0.36 in),205 g (7.23 oz),,"Dual SIM (Nano-SIM, dual stand-by)","LTPO AMOLED, 120Hz, HDR10+, Dolby Vision, 1500 nits (peak)","6.78 inches, 111.0 cm(~89.4% screen-to-body ratio)","1440 x 3200 pixels, 20:9 ratio (~518 ppi density)","Android 11, OriginOS 1.0",Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 3.1,"50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, PDAF, gimbal OIS","Dual-LED dual-tone flash, HDR, panorama","8K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.4, (wide)",HDR,"1080p@30fps, gyro-EIS",24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive","GPS, GLONASS, GALILEO, BDS",Yes,Yes,USB Type-C 2.0,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable","White (BMW M branding), Black, Pilot Edition","V2141A, I2017",About 660 EUR,,,
https://www.gsmarena.com/vivo_iqoo_u3x_standard-11198.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-u3x-standard.jpg,vivo iQOO U3x Standard,"Released 2021, June 09","191.4g, 8.4mm thickness","Android 11, OriginOS 1.0 for iQOO","128GB storage, microSDXC","6.51""",720x1600 pixels,4/6 GB RAM,5000 mAh Li-Po,"13 MP, f/2.2, (wide), PDAF","13,890",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 8, 34, 38, 39, 40, 41","HSPA, LTE",,"2021, June 07","Available. Released 2021, June 09",164.4 x 76.3 x 8.4 mm (6.47 x 3.00 x 0.33 in),191.4 g (6.74 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.51 inches, 102.3 cm(~81.6% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, OriginOS 1.0 for iQOO",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,"13 MP, f/2.2, (wide), PDAF","LED flash, HDR",1080p@30fps,"8 MP, f/1.8, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX","GPS, GLONASS, GALILEO, BDS",No,No,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Black, Silver",V2143A,About 120 EUR,,,,,
https://www.gsmarena.com/vivo_iqoo_8-11058.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-8.jpg,vivo iQOO 8,"Released 2021, August 24","200g, 8.6mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.56""",1080x2376 pixels,8/12 GB RAM,4350 mAh Li-Po,"50 MP, f/1.8, 23mm (wide), 1/2.0"", 0.8µm, PDAF","43,590",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28","1, 5, 8, 3, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, August 17","Available. Released 2021, August 24",159 x 75.1 x 8.6 mm (6.26 x 2.96 x 0.34 in),200 g (7.05 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 120Hz, HDR10","6.56 inches, 104.6 cm(~87.6% screen-to-body ratio)",1080 x 2376 pixels (~398 ppi density),"Android 11, OriginOS 1.0",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55,Adreno 660,No,"128GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"50 MP, f/1.8, 23mm (wide), 1/2.0"", 0.8µm, PDAF","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.5, (wide)",HDR,1080p@30fps,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",GPS,Yes,No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4350 mAh, non-removable","White, Orange, Black",V2136A,About 500 EUR,,,
https://www.gsmarena.com/vivo_y12a-11033.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y12s.jpg,vivo Y12a,"Released 2021, June 21","191g, 8.4mm thickness","Android 11, Funtouch 11","32GB storage, microSDXC","6.51""",720x1600 pixels,3 GB RAM,5000 mAh Li-Po,"13 MP, f/2.2, (wide), PDAF","9,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 38, 40, 41","HSPA, LTE",,"2021, June 21","Available. Released 2021, June 21",164.4 x 76.3 x 8.4 mm (6.47 x 3.00 x 0.33 in),191 g (6.74 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.51 inches, 102.3 cm(~81.6% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Funtouch 11",Qualcomm SDM439 Snapdragon 439 (12 nm),Octa-core (4x1.95 GHz Cortex-A53 & 4x1.45 GHz Cortex A53),Adreno 505,microSDXC (dedicated slot),32GB 3GB RAM,eMMC 5.1,"13 MP, f/2.2, (wide), PDAF","LED flash, Panorama",1080p@30fps,"8 MP, f/1.8",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP","GPS, GLONASS, GALILEO, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Phantom Black, Glacier Blue",V2102,About 120 EUR,,,,,
https://www.gsmarena.com/vivo_s10_pro-11003.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s10-pro.jpg,vivo S10 Pro,"Released 2021, July 22","173g, 7.3mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.44""",1080x2400 pixels,8/12 GB RAM,4050 mAh Li-Po,"108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, PDAF","46,190",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","1, 3, 5, 8, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, July 15","Available. Released 2021, July 22",158.2 x 73.7 x 7.3 mm (6.23 x 2.90 x 0.29 in),173 g (6.10 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 90Hz, HDR10+","6.44 inches, 100.1 cm(~85.9% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, OriginOS 1.0",Mediatek MT6891Z Dimensity 1100 (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, PDAF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","44 MP, f/2.0, (wide), AF","Dual-LED flash, HDR","4K@30fps, 1080p@30fps",24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS",Yes,No,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4050 mAh, non-removable","Black, White, Gradient Blue, Yellow",V2121A,About 500 EUR,,,
https://www.gsmarena.com/vivo_s10-11014.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s10-pro.jpg,vivo S10,"Released 2021, July 22","173g, 7.3mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.44""",1080x2400 pixels,8/12 GB RAM,4050 mAh Li-Po,"64 MP, f/1.9, 26mm (wide), PDAF","32,290",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","1, 3, 5, 8, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, July 15","Available. Released 2021, July 22",158.2 x 73.7 x 7.3 mm (6.23 x 2.90 x 0.29 in),173 g (6.10 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 90Hz, HDR10+","6.44 inches, 100.1 cm(~85.9% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, OriginOS 1.0",Mediatek MT6891Z Dimensity 1100 (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"64 MP, f/1.9, 26mm (wide), PDAF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","44 MP, f/2.0, (wide), AF","Dual-LED flash, HDR","4K@30fps, 1080p@30fps",24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS",No,No,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4050 mAh, non-removable","Black, White, Gradient Blue, Yellow",V2121A,About 370 EUR,,,
https://www.gsmarena.com/vivo_y73-11022.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21e.jpg,vivo Y73,"Released 2021, June 12","170g, 7.4mm thickness","Android 11, Funtouch 11.1","128GB storage, microSDXC","6.44""",1080x2400 pixels,8 GB RAM,4000 mAh Li-Po,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF","18,997",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",,"2021, June 10","Available. Released 2021, June 12",161.2 x 74.4 x 7.4 mm (6.35 x 2.93 x 0.29 in),170 g (6.00 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, HDR10, 430 nits (typ), 570 nits (HBM)","6.44 inches, 100.1 cm(~83.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Funtouch 11.1",Mediatek Helio G95 (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G76 MC4,microSDXC (dedicated slot),128GB 8GB RAM,,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Diamond Flare, Roman Black","V2059, V2146, V2212, V2168",0.72 W/kg (head)     0.48 W/kg (body),,,,
https://www.gsmarena.com/vivo_y72_5g_(india)-11012.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y72-5g-india.jpg,vivo Y72 5G (India),"Released 2021, July 15","185.5g, 8.4mm thickness","Android 11, Funtouch 11.1","128GB storage, no card slot","6.58""",1080x2408 pixels,8 GB RAM,5000 mAh Li-Po,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","21,041",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 3, 4, 5, 8, 38, 40, 41",78 SA/NSA,"HSPA, LTE-A, 5G","2021, July 15","Available. Released 2021, July 15",164.2 x 75.4 x 8.4 mm (6.46 x 2.97 x 0.33 in),185.5 g (6.56 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 90Hz, HDR10, 460 nits (typ)","6.58 inches, 104.3 cm(~84.2% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 11.1",Qualcomm SM4350 Snapdragon 480 5G (8 nm),Octa-core (2x2.0 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,No,128GB 8GB RAM,,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/1.8, (wide)",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Prism Magic, Slate Grey",V2060,1.04 W/kg (head),About 240 EUR,,,
https://www.gsmarena.com/vivo_y53s_4g-11007.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53s-4g.jpg,vivo Y53s 4G,"Released 2021, July 09","190g, 8.4mm thickness","Android 11, Funtouch 11.1","128GB storage, microSDXC","6.58""",1080x2408 pixels,6/8 GB RAM,5000 mAh Li-Po,"64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF","17,980",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 3, 5, 7, 8, 20, 38, 40, 41","HSPA, LTE-A",,"2021, July 09","Available. Released 2021, July 09",164 x 75.5 x 8.4 mm (6.46 x 2.97 x 0.33 in),190 g (6.70 oz),"Glass front, plastic frame, plastic back","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.58 inches, 104.3 cm(~84.2% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM",,"64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",GPS,No,Unspecified,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Blue Purple, Black Green",,,,,,,
https://www.gsmarena.com/vivo_x60t_pro+-10982.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60-pro-plus.jpg,vivo X60t Pro+,"Released 2021, June 28","191g, 9.1mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.56""",1080x2376 pixels,8/12 GB RAM,4200 mAh Li-Po,"50 MP, f/1.6, (wide), 1/1.31"", 1.2µm, dual pixel PDAF, Laser AF, OIS","56,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 7, 8, 12, 17, 20, 26, 28, 34, 38, 39, 40, 41","1, 3, 28, 38, 41, 77, 78, 79 SA/NSA","HSPA, LTE-A, 5G","2021, June 28","Available. Released 2021, June 28",158.6 x 73.4 x 9.1 mm (6.24 x 2.89 x 0.36 in),191 g (6.74 oz),"Glass front, eco leather back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED, 120Hz, HDR10+, 1300 nits (peak)","6.56 inches, 104.6 cm(~89.8% screen-to-body ratio)",1080 x 2376 pixels (~398 ppi density),"Android 11, OriginOS 1.0",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55,Adreno 660,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"50 MP, f/1.6, (wide), 1/1.31"", 1.2µm, dual pixel PDAF, Laser AF, OIS","Zeiss optics, Zeiss T* lens coating, Pixel Shift, dual-LED dual-tone flash, HDR, panorama","8K@30fps, 4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10+","32 MP, f/2.5, 24mm (wide), 1/2.8"", 0.8µm",HDR,1080p@30fps,32-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, BDS, GALILEO, NavIC",Yes,No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, compass, color spectrum",Virtual proximity sensing,"Li-Po 4200 mAh, non-removable","Orange, Emperor Blue",V2056A,0.80 W/kg (head)     0.47 W/kg (body),About 650 EUR,
