Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price
https://www.gsmarena.com/vivo_x60t_pro+-10982.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60-pro-plus.jpg,vivo X60t Pro+,"2021, June",191,Android 11,128,6.56,1080x2376,8,4200,50,56990
https://www.gsmarena.com/vivo_v21e_5g-10968.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21e-5g.jpg,vivo V21e 5G,"2021, June",165,Android 11,128,6.44,1080x2400,8,4000,64,27990
https://www.gsmarena.com/vivo_y53s-10956.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53s.jpg,vivo Y53s,"2021, June",189,Android 11,128,6.58,1080x2408,8,5000,64,18999
https://www.gsmarena.com/vivo_y70t-10946.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y70t.jpg,vivo Y70t,"2021, June",190,Android 10,128,6.53,1080x2340,6,4500,48,15990
https://www.gsmarena.com/vivo_x60s-11092.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60s.jpg,vivo X60s,"2021, May",176,Android 11,128,6.56,1080x2376,8,4200,48,38890
https://www.gsmarena.com/vivo_iqoo_neo5_lite-10920.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-neo5-lite.jpg,vivo iQOO Neo5 Lite,"2021, March",198.3,Android 11,128,6.57,1080x2408,8,4500,48,26090
https://www.gsmarena.com/vivo_y52_5g-10913.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y52-5g.jpg,vivo Y52 5G,"2021, June",193,Android 11,128,6.58,1080x2408,4,5000,48,16990
https://www.gsmarena.com/vivo_y12s_2021-10903.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y12s.jpg,vivo Y12s 2021,"2021, May",191,Android 11,32,6.51,720x1600,3,5000,13,10400
https://www.gsmarena.com/vivo_y52s_t1-10889.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y52-t1.jpg,vivo Y52s t1,"2021, May",185.5,Android 11,128,6.58,1080x2408,8,5000,48,22167
https://www.gsmarena.com/vivo_v21_5g-10879.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21-5g.jpg,vivo V21 5G,"2021, May",176,Android 11,128,6.44,1080x2400,8,4000,64,22994
https://www.gsmarena.com/vivo_v21-10877.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21.jpg,vivo V21,"2021, May",176,Android 11,128,6.44,1080x2400,8,4000,64,22994
https://www.gsmarena.com/vivo_v21e-10878.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21e.jpg,vivo V21e,"2021, May",171,Android 11,128,6.44,1080x2400,8,4000,64,27990
https://www.gsmarena.com/vivo_iqoo_7_(india)-10859.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-7-india-.jpg,vivo iQOO 7,"2021, May",196,Android 11,128,6.62,1080x2400,8,4400,48,31990
